Incident ID,Type of Weapons,Date,Governorate,District,Area,Actor 1 / Country,Target,Main category,Sub-category,Min projectiles,Max projectiles,Civilian Casualties,Fatalities ,Woman fatalities,Child fatalities,Injured ,Woman injured,Child injured, Confirmed Time,Time of Day,,
151,Airstrike,06/04/2024,,,,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
152,Airstrike,08/04/2024,Hudaydah,Al-Hawak,Manzar,US,Civilian's House,Civilian,Residential Area,1,1,1,0,0,0,1,0,0,14,Midday,,
153,Airstrike,10/04/2024,Hudaydah,Bajil,Al-Jabanah,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,4,0,0,0,0,0,0,0,20,Evening,,
154,Airstrike,10/04/2024,Hudaydah,Al-Hawak,Al-Hudaydah Airport,US,Al-Hudaydah Airport,Infrastructure,Transport,1,3,0,0,0,0,0,0,0,20,Evening,,
155,Airstrike,14/04/2024,Taiz,,,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,23,Night,,
156,Airstrike,14/04/2024,Taiz,,,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,23,Night,,
157,Airstrike,14/04/2024,,,,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,2,0,0,0,0,0,0,0,Unknown,Unknown,,
158,Airstrike,16/04/2024,Hudaydah,Bajil,,US,Unknown,Unknown,Unknown - Non-frontline area,1,2,0,0,0,0,0,0,0,18,Evening,,
159,Airstrike,25/04/2024,,,,US,Pro-Houthi Drone Boat,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
160,Airstrike,25/04/2024,,,,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
161,Airstrike,30/04/2024,Hudaydah,Al-Salif,,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,20,Evening,,
162,Airstrike,02/05/2024,Hudaydah,Al-Hawak,Al-Hudaydah Airport,US,Al-Hudaydah Airport,Infrastructure,Transport,1,5,0,0,0,0,0,0,0,14,Midday,,
163,Airstrike,13/05/2024,Hudaydah,Al-Hawak,Al-Hudaydah Airport,US,Al-Hudaydah Airport,Infrastructure,Transport,1,1,0,0,0,0,0,0,0,15,Afternoon,,
164,Airstrike,14/05/2024,Hudaydah,Al-Hawak,Al-Hudaydah Airport,US,Al-Hudaydah Airport,Infrastructure,Transport,1,4,0,0,0,0,0,0,0,21,Evening,,
165,Airstrike,22/05/2024,Hudaydah,Al-Hawak,Al-Hudaydah Airport,US,Al-Hudaydah Airport,Infrastructure,Transport,1,6,0,0,0,0,0,0,0,15,Afternoon,,
166,Airstrike,23/05/2024,Hudaydah,Al-Hawak,,US,Al-Hudaydah Airport,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,20,Evening,,
167,Airstrike,28/05/2024,Hudaydah,Bajil,Al-Jabanah,US,Unknown,Unknown,Unknown - Non-frontline area,1,2,0,0,0,0,0,0,0,20,Evening,,
168,Airstrike,30/05/2024,Capital,Al-Sab'ein,An Nahdayn,Mutual US\UK,Al-Nahdain Military Camp,Military_Security_Target,Military Site,1,3,0,0,0,0,0,0,0,23,Night,,
169,Airstrike,30/05/2024,Capital,Bani Al-Harith,Ar Rahabah,Mutual US\UK,Pro-Houthi Position,Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,23,Night,,
170,Airstrike,30/05/2024,Hudaydah,Al-Salif,Al-Salif seaport,Mutual US\UK,Coast Guard Site,Military_Security_Target,Military Site,1,1,39,14,0,0,25,0,0,24,Night,,
171,Airstrike,30/05/2024,Hudaydah,Al-Hawak,,Mutual US\UK,House belonging to former president Ali Saleh,Political_Tribal,Figure,1,1,0,0,0,0,0,0,0,24,Night,,
172,Airstrike,30/05/2024,Taiz,Hayfan,Al-Abus,Mutual US\UK,Telecommunications Network,Infrastructure,Communication,1,1,0,0,0,0,0,0,0,24,Night,,
173,Airstrike,30/05/2024,Hudaydah,Al-Durayhimi,Ghulayfiqah,Mutual US\UK,Ghulayfiqah Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,24,Night,,
174,Airstrike,30/05/2024,Hudaydah,Al-Hawak,,Mutual US\UK,Radio Broadcast Building,Media,Radio station,1,1,12,2,0,0,10,0,0,24,Night,,
175,Airstrike,30/05/2024,Sanaa,Sanhan,Jarban,Mutual US\UK,Pro-Houthi Position,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,23,Night,,
176,Airstrike,30/05/2024,Hudaydah,Al-Hawak,,Mutual US\UK,House belonging to former Vice President Ali Mohsen Al-Ahamar,Political_Tribal,Figure,1,1,0,0,0,0,0,0,0,24,Night,,
177,Airstrike,06/06/2024,Hudaydah,Alluheyah,,Mutual US\UK,Unknown,Unknown,Unknown - Non-frontline area,1,1,0,0,0,0,0,0,0,16,Afternoon,,
178,Airstrike,06/06/2024,Hudaydah,Alluheyah,Al-Khawbah,Mutual US\UK,Unknown,Unknown,Unknown - Non-frontline area,1,1,0,0,0,0,0,0,0,16,Afternoon,,
179,Airstrike,07/06/2024,Hudaydah,Al-Salif,Al-Salif seaport,Mutual US\UK,Fishing boats,Economic_infrastructure,Boat,1,1,0,0,0,0,0,0,0,14,Midday,,
180,Airstrike,07/06/2024,Hudaydah,Al-Hawak,Al-Hudaydah Airport,Mutual US\UK,Al-Hudaydah Airport,Infrastructure,Transport,1,4,0,0,0,0,0,0,0,14,Midday,,
181,Airstrike,07/06/2024,Capital,Al-Thawrah,Al-Nahdhah,Mutual US\UK,Maintenance Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,17,Afternoon,,
182,Airstrike,09/06/2024,Hudaydah,Bajil,Al-Jabanah,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,2,0,0,0,0,0,0,0,14,Midday,,
183,Airstrike,09/06/2024,Hudaydah,Bajil,Al-Jabanah,US,Pro-Houthi Missile Launcher,Military_Security_Target,Moving Target (weapons/fighters),1,1,0,0,0,0,0,0,0,14,Midday,,
184,Airstrike,10/06/2024,Hudaydah,Al-Tuhayat,Al-Fazah,US,Unknown,Unknown,Unknown - Frontline area,1,1,0,0,0,0,0,0,0,20,Evening,,
185,Airstrike,11/06/2024,Hudaydah,Al-Salif,,US,Pro-Houthi Missile Launcher,Military_Security_Target,Moving Target (weapons/fighters),1,3,0,0,0,0,0,0,0,21,Evening,,
186,Airstrike,12/06/2024,Hudaydah,Bajil,Al-Jabanah,US,Pro-Houthi Missile Launcher,Military_Security_Target,Moving Target (weapons/fighters),1,1,0,0,0,0,0,0,0,18,Evening,,
187,Airstrike,12/06/2024,Hudaydah,Al-Tuhayat,,US,Pro-Houthi Missile Launcher,Military_Security_Target,Moving Target (weapons/fighters),1,2,0,0,0,0,0,0,0,21,Evening,,
188,Airstrike,12/06/2024,Raymah,Al-Jubain,,US,Governmental Compound,Infrastructure,Gov. Compounds,1,1,0,0,0,0,0,0,0,24,Night,,
189,Airstrike,12/06/2024,Raymah,Al-Jubain,,US,Radio Broadcast Building,Media,Radio station,1,1,11,2,0,0,9,0,0,24,Night,,
190,Airstrike,13/06/2024,Hudaydah,Al-Salif,,US,Unknown,Unknown,Unknown - Non-frontline area,1,3,0,0,0,0,0,0,0,15,Afternoon,,
191,Airstrike,17/06/2024,Hudaydah,Al-Hawak,Al-Hudaydah Airport,US,Al-Hudaydah Airport,Infrastructure,Transport,1,6,0,0,0,0,0,0,0,19,Evening,,
192,Airstrike,17/06/2024,Hudaydah,Kamaran,,US,Pro-Houthi Drone Boat,Military_Security_Target,Other-Military,1,4,0,0,0,0,0,0,0,18,Evening,,
193,Airstrike,18/06/2024,,,,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,2,0,0,0,0,0,0,0,Unknown,Unknown,,
194,Airstrike,19/06/2024,Hudaydah,Al-Durayhimi,Al-Taif,US,Pro-Houthi Position,Military_Security_Target,Forces,1,3,0,0,0,0,0,0,0,15,Afternoon,,
195,Airstrike,19/06/2024,Raymah,Al-Jubain,,US,Radio Broadcast Building,Media,Radio station,1,5,0,0,0,0,0,0,0,20,Evening,,
196,Airstrike,20/06/2024,Hudaydah,Al-Salif,,US,Pro-Houthi Weapons Storage Unit,Military_Security_Target,Weapon Storage,1,1,0,0,0,0,0,0,0,15,Afternoon,,
197,Airstrike,22/06/2024,Hudaydah,Alluheyah,,US,Unknown,Unknown,Unknown - Non-frontline area,1,4,0,0,0,0,0,0,0,15,Afternoon,,
198,Airstrike,26/06/2024,,,,US,Pro-Houthi Radar,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
199,Airstrike,28/06/2024,Taiz,Mawiyah,Al-Zahrah,US,Pro-Houthi Ground Control Station Vehicle,Military_Security_Target,Moving Target (weapons/fighters),1,2,0,0,0,0,0,0,0,1,Early-Morning,,
200,Airstrike,28/06/2024,Hudaydah,Al-Hawak,Al-Hudaydah Airport,US,Al-Hudaydah Airport,Infrastructure,Transport,1,4,0,0,0,0,0,0,0,17,Afternoon,,
201,Airstrike,28/06/2024,Taiz,Mawiyah,Al-Zahrah,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,2,0,0,0,0,0,0,0,1,Early-Morning,,
202,Airstrike,29/06/2024,Hudaydah,Al-Hawak,Al-Hudaydah Airport,US,Al-Hudaydah Airport,Infrastructure,Transport,1,1,0,0,0,0,0,0,0,18,Evening,,
203,Airstrike,01/07/2024,,,,US,Pro-Houthi Radar,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
204,Airstrike,03/07/2024,,,,US,Pro-Houthi Radar,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
205,Airstrike,04/07/2024,Hajja,Midi,Buhyas,US,Pro-Houthi Radar,Military_Security_Target,Other-Military,1,2,0,0,0,0,0,0,0,19,Evening,,
206,Airstrike,04/07/2024,Hudaydah,Alluheyah,,US,Unknown,Unknown,Unknown - Non-frontline area,1,2,0,0,0,0,0,0,0,22,Night,,
207,Airstrike,04/07/2024,Hudaydah,Bayt Al-Faqih,Al-Jah,US,Unknown,Unknown,Unknown - Non-frontline area,1,1,0,0,0,0,0,0,0,22,Night,,
208,Airstrike,06/07/2024,Hudaydah,Kamaran,,US,Unknown,Unknown,Unknown - Non-frontline area,1,1,0,0,0,0,0,0,0,15,Afternoon,,
209,Airstrike,07/07/2024,,,,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,2,0,0,0,0,0,0,0,Unknown,Unknown,,
210,Airstrike,09/07/2024,,,,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
211,Airstrike,11/07/2024,Hudaydah,Al-Salif,Ras Issa,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,5,0,0,0,0,0,0,0,17,Afternoon,,
212,Airstrike,12/07/2024,Hudaydah,Al-Hawak,Al-Hudaydah Airport,US,Al-Hudaydah Airport,Infrastructure,Transport,1,3,0,0,0,0,0,0,0,12,Midday,,
213,Airstrike,14/07/2024,Hudaydah,Alluheyah,,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,19,Evening,,
214,Airstrike,14/07/2024,Hudaydah,Al-Hawak,Al-Hudaydah Airport,US,Al-Hudaydah Airport,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,19,Evening,,
215,Airstrike,14/07/2024,Hajja,Midi,Buhyas,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,14,Midday,,
216,Airstrike,15/07/2024,,,,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,2,0,0,0,0,0,0,0,Unknown,Unknown,,
217,Airstrike,18/07/2024,Hudaydah,Al-Hawak,Al-Hudaydah Airport,US,Al-Hudaydah Airport,Infrastructure,Transport,1,3,0,0,0,0,0,0,0,1,Early-Morning,,
218,Airstrike,20/07/2024,Hudaydah,Al-Mina,Al-Hudaydah port,Israel,Fuel Storage Units,Economic_infrastructure,Oil & Gas,1,1,92,9,0,0,83,0,0,18,Evening,,
219,Airstrike,20/07/2024,Hudaydah,Al-Mina,Al-Katib,Israel,Al-Katib Electricity Station,Economic_infrastructure,Water & Electricity,1,1,0,0,0,0,0,0,0,18,Evening,,
220,Airstrike,21/07/2024,Hajja,Midi,,US,Unknown,Unknown,Unknown - Frontline area,1,2,0,0,0,0,0,0,0,16,Afternoon,,
221,Airstrike,21/07/2024,Hudaydah,Al-Salif,Ras Issa,US,Unknown,Unknown,Unknown - Non-frontline area,1,4,0,0,0,0,0,0,0,17,Afternoon,,
222,Airstrike,23/07/2024,,,,US,Pro-Houthi Missile Launcher,Military_Security_Target,Moving Target (weapons/fighters),1,2,0,0,0,0,0,0,0,Unknown,Unknown,,
223,Airstrike,24/07/2024,,,,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,2,0,0,0,0,0,0,0,Unknown,Unknown,,
224,Airstrike,25/07/2024,,,,US,Pro-Houthi Drone Launcher,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
225,Airstrike,26/07/2024,Hudaydah,Kamaran,,US,Pro-Houthi Drone Boat,Military_Security_Target,Other-Military,1,4,0,0,0,0,0,0,0,18,Evening,,
226,Airstrike,26/07/2024,Hudaydah,Al-Hawak,Al-Hudaydah Airport,US,Al-Hudaydah Airport,Infrastructure,Transport,1,4,0,0,0,0,0,0,0,22,Night,,
227,Airstrike,29/07/2024,,,,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
228,Airstrike,03/08/2024,,,,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
229,Airstrike,03/08/2024,,,,US,Pro-Houthi Missile Launcher,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
230,Airstrike,07/08/2024,Taiz,Dimnat Khadir,Al-Rahidah,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,1,Early-Morning,,
231,Airstrike,07/08/2024,Taiz,Dimnat Khadir,Al-Rahidah,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,1,Early-Morning,,
232,Airstrike,08/08/2024,Hudaydah,Bajil,Al-Jabanah,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,17,Afternoon,,
233,Airstrike,08/08/2024,Hudaydah,Bajil,Al-Jabanah,US,Pro-Houthi Position,Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,17,Afternoon,,
234,Airstrike,09/08/2024,Hudaydah,Al-Salif,Ras Issa,US,Pro-Houthi Missile Launcher,Military_Security_Target,Other-Military,1,2,0,0,0,0,0,0,0,1,Early-Morning,,
235,Airstrike,09/08/2024,Hudaydah,Al-Salif,Ras Issa,US,Pro-Houthi Drone Boat,Military_Security_Target,Other-Military,1,2,0,0,0,0,0,0,0,1,Early-Morning,,
236,Airstrike,12/08/2024,Hudaydah,Kamaran,,US,Unknown,Unknown,Unknown - Non-frontline area,1,1,0,0,0,0,0,0,0,11,Midday,,
237,Airstrike,15/08/2024,Hudaydah,Al-Salif,,US,Pro-Houthi Position,Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,21,Evening,,
238,Airstrike,18/08/2024,,,,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
239,Airstrike,21/08/2024,Hudaydah,Al-Salif,,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,2,0,0,0,0,0,0,0,16,Afternoon,,
240,Airstrike,21/08/2024,Hudaydah,Al-Salif,,US,Pro-Houthi Radar,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,16,Afternoon,,
241,Airstrike,22/08/2024,,,,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
242,Airstrike,23/08/2024,,,,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
243,Airstrike,29/08/2024,,,,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
244,Airstrike,29/08/2024,,,,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
245,Airstrike,30/08/2024,,,,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
246,Airstrike,31/08/2024,,,,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
247,Airstrike,31/08/2024,,,,US,Pro-Houthi Drone Boat,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
248,Airstrike,02/09/2024,,,,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
249,Airstrike,03/09/2024,,,,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
250,Airstrike,06/09/2024,,,,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
251,Airstrike,06/09/2024,,,,US,Pro-Houthi Support Vehicle,Military_Security_Target,Moving Target (weapons/fighters),1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
252,Airstrike,08/09/2024,Ibb,Ibb,Maytam,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,2,0,0,0,0,0,0,0,1,Early-Morning,,
253,Airstrike,08/09/2024,Ibb,Ibb,Maytam,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,1,Early-Morning,,
254,Airstrike,09/09/2024,Hudaydah,Bajil,Al-Jabanah,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,14,Midday,,
255,Airstrike,10/09/2024,Taiz,Maqbanah,Al-Kamb,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,2,0,0,0,0,0,0,0,23,Night,,
256,Airstrike,10/09/2024,Taiz,Al-Taiziyah,Al-Janad,US,Pro-Houthi Drone,Military_Security_Target,Other-Military,1,1,11,2,0,2,9,0,9,11,Midday,,
257,Airstrike,11/09/2024,,,,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
258,Airstrike,15/09/2024,,,,US,Pro-Houthi Missile,Military_Security_Target,Other-Military,1,1,0,0,0,0,0,0,0,Unknown,Unknown,,
259,Drone strike,27/09/2024,Saada,Sa'ada,Sa'ada City,Mutual US\UK,Unknown,Unknown,Unknown - Non-frontline area,1,2,0,0,0,0,0,0,0,16,Afternoon,,
260,Airstrike,29/09/2024,Hudaydah,Al-Mina,Al-Katib,Israel,Electricity Station,Economic_infrastructure,Water & Electricity,1,4,18,4,0,1,14,0,0,17,Afternoon,,
261,Airstrike,29/09/2024,Hudaydah,Al-Mina,Al-Hudaydah port,Israel,Al-Hudaydah Port,Infrastructure,Transport,1,4,14,0,0,0,14,0,0,17,Afternoon,,
262,Airstrike,29/09/2024,Hudaydah,Al-Salif,Ras Issa,Israel,Oil Tanks,Economic_infrastructure,Oil & Gas,1,5,15,0,0,0,15,0,0,17,Afternoon,,
263,Airstrike,29/09/2024,Hudaydah,Al-Hali,,Israel,Electricity Station,Economic_infrastructure,Water & Electricity,1,4,15,1,0,0,14,0,0,17,Afternoon,,
264,Airstrike,03/10/2024,Hudaydah,Bajil,Al-Jabanah,US,Unknown,Unknown,Unknown - Non-frontline area,1,2,0,0,0,0,0,0,0,18,Evening,,
265,Airstrike,04/10/2024,Hudaydah,Bajil,Al-Jabanah,US,Unknown,Unknown,Unknown - Non-frontline area,1,3,0,0,0,0,0,0,0,11,Midday,,
266,Airstrike,04/10/2024,Dhamar,Dhamar City,,US,Pro-Houthi Position,Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,17,Afternoon,,
267,Airstrike,04/10/2024,Bayda,Mukayras,,US,Pro-Houthi Position,Military_Security_Target,Forces,1,3,0,0,0,0,0,0,0,18,Evening,,
268,Airstrike,04/10/2024,Hudaydah,Al-Mina,Al-Katib,US,Pro-Houthi Position,Military_Security_Target,Forces,1,4,0,0,0,0,0,0,0,17,Afternoon,,
269,Airstrike,04/10/2024,Hudaydah,Al-Hawak,Al-Hudaydah Airport,US,Al-Hudaydah Airport,Infrastructure,Transport,1,3,0,0,0,0,0,0,0,17,Afternoon,,
270,Airstrike,04/10/2024,Capital,Al-Thawrah,Al-Hasabah,US,Maintenance Military Camp,Military_Security_Target,Military Site,1,4,0,0,0,0,0,0,0,17,Afternoon,,
271,Airstrike,14/10/2024,Hudaydah,Al-Salif,,Mutual US\UK,Unknown,Unknown,Unknown - Non-frontline area,1,2,0,0,0,0,0,0,0,16,Afternoon,,
272,Airstrike,15/10/2024,Hudaydah,Alluheyah,,Mutual US\UK,Unknown,Unknown,Unknown - Non-frontline area,1,4,0,0,0,0,0,0,0,14,Midday,,
273,Airstrike,17/10/2024,Saada,Sa'ada,Kahlan,US,Pro-Houthi Weapons Storage Unit,Military_Security_Target,Weapon Storage,1,5,0,0,0,0,0,0,0,5,Early-Morning,,
274,Airstrike,17/10/2024,Capital,Al-Thawrah,,US,Pro-Houthi Weapons Storage Unit,Military_Security_Target,Weapon Storage,1,2,0,0,0,0,0,0,0,5,Early-Morning,,
275,Airstrike,17/10/2024,Capital,Al-Sab'ein,Al-Hafa,US,Pro-Houthi Weapons Storage Unit,Military_Security_Target,Weapon Storage,1,2,0,0,0,0,0,0,0,5,Early-Morning,,
276,Airstrike,17/10/2024,Sanaa,Sanhan,Jarban,US,Pro-Houthi Weapons Storage Unit,Military_Security_Target,Weapon Storage,1,2,0,0,0,0,0,0,0,5,Early-Morning,,
277,Airstrike,17/10/2024,Saada,Al-Safra,,US,Pro-Houthi Weapons Storage Unit,Military_Security_Target,Weapon Storage,1,4,0,0,0,0,0,0,0,5,Early-Morning,,
278,Airstrike,18/10/2024,Hudaydah,Al-Salif,Ras Issa,Mutual US\UK,Unknown,Unknown,Unknown - Non-frontline area,1,2,0,0,0,0,0,0,0,23,Night,,
279,Airstrike,23/10/2024,Hudaydah,Al-Hawak,Al-Hudaydah Airport,Mutual US\UK,Unknown,Unknown,Unknown - Non-frontline area,1,2,0,0,0,0,0,0,0,23,Night,,
280,Airstrike,30/10/2024,Hudaydah,Al-Hawak,,Mutual US\UK,Unknown,Unknown,Unknown - Non-frontline area,1,1,0,0,0,0,0,0,0,24,Night,,
281,Drone strike,08/11/2024,Hudaydah,Al-Tuhayat,,Mutual US\UK,Unknown,Unknown,Unknown - Frontline area,1,2,0,0,0,0,0,0,0,14,Midday,,
282,Airstrike,09/11/2024,Capital,Al-Sab'ein,Al-Hafa,Mutual US\UK,Pro-Houthi Weapons Storage Unit,Military_Security_Target,Weapon Storage,1,1,0,0,0,0,0,0,0,21,Evening,,
283,Airstrike,09/11/2024,Capital,Al-Sab'ein,An Nahdayn,Mutual US\UK,Pro-Houthi Weapons Storage Unit,Military_Security_Target,Weapon Storage,1,2,0,0,0,0,0,0,0,21,Evening,,
284,Airstrike,10/11/2024,Amran,Harf Sufyan,,Mutual US\UK,Pro-Houthi Weapons Storage Unit,Military_Security_Target,Weapon Storage,1,2,0,0,0,0,0,0,0,5,Early-Morning,,
285,Airstrike,10/11/2024,Sanaa,Sanhan,Jarban,Mutual US\UK,Pro-Houthi Weapons Storage Unit,Military_Security_Target,Weapon Storage,1,1,0,0,0,0,0,0,0,5,Early-Morning,,
286,Airstrike,10/11/2024,Capital,Al-Sab'ein,Al-Hafa,Mutual US\UK,Pro-Houthi Weapons Storage Unit,Military_Security_Target,Weapon Storage,1,4,0,0,0,0,0,0,0,5,Early-Morning,,
287,Airstrike,11/11/2024,Amran,Harf Sufyan,,Mutual US\UK,Unknown,Unknown,Unknown - Non-frontline area,1,7,0,0,0,0,0,0,0,5,Early-Morning,,
288,Airstrike,11/11/2024,Saada,Al-Safra,,Mutual US\UK,Unknown,Unknown,Unknown - Non-frontline area,1,2,0,0,0,0,0,0,0,5,Early-Morning,,
289,Drone strike,12/11/2024,Bayda,Al-Sawma'ah,As Samakhiyah,Mutual US\UK,Pro-Houthi Vehicle,Military_Security_Target,Moving Target (weapons/fighters),1,1,0,0,0,0,0,0,0,11,Midday,,
290,Airstrike,12/11/2024,Hudaydah,Al-Tuhayat,Al-Fazah,Mutual US\UK,Unknown,Unknown,Unknown - Frontline area,1,3,0,0,0,0,0,0,0,2,Early-Morning,,
291,Drone strike,12/11/2024,Bayda,Dhi Naim,,Mutual US\UK,Unknown,Unknown,Unknown - Non-frontline area,1,1,0,0,0,0,0,0,0,14,Midday,,
292,Airstrike,28/11/2024,Hudaydah,Bajil,,Mutual US\UK,Unknown,Unknown,Unknown - Non-frontline area,1,2,0,0,0,0,0,0,0,17,Afternoon,,
293,Airstrike,15/12/2024,Hudaydah,Al-Tuhayat,,Mutual US\UK,Unknown,Unknown,Unknown - Frontline area,1,1,0,0,0,0,0,0,0,15,Afternoon,,
294,Airstrike,16/12/2024,Hajja,Midi,Buhyas,Mutual US\UK,Unknown,Unknown,Unknown - Frontline area,1,1,0,0,0,0,0,0,0,1,Early-Morning,,
295,Airstrike,16/12/2024,Capital,Al-Safiah,Al-Urdhi,US,Ministry of Defence,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,2,Early-Morning,,
296,Airstrike,19/12/2024,Hudaydah,Al-Salif,Al-Salif seaport,Israel,Al-Salif Seaport,Infrastructure,Transport,1,1,7,7,0,0,0,0,0,3,Early-Morning,,
297,Airstrike,19/12/2024,Capital,Bani Al-Harith,Dhahbah,Israel,Power Station,Economic_infrastructure,Water & Electricity,1,2,0,0,0,0,0,0,0,4,Early-Morning,,
298,Airstrike,19/12/2024,Hudaydah,Al-MIna,Al-Hudaydah port,Israel,Al-Hudaydah Port,Infrastructure,Transport,1,7,2,0,0,0,2,0,0,4,Early-Morning,,
299,Airstrike,19/12/2024,Hudaydah,Al-Salif,Ras Issa,Israel,Ras Issa Port,Infrastructure,Transport,1,2,3,2,0,0,1,0,0,4,Early-Morning,,
300,Airstrike,19/12/2024,Sanaa,Sanhan,Hizyaz,Israel,Power Station,Economic_infrastructure,Water & Electricity,1,4,0,0,0,0,0,0,0,4,Early-Morning,,
301,Airstrike,21/12/2024,Sanaa,Bani Matar,Faj Attan,US,Missiles Brigade Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,23,Night,,
302,Airstrike,21/12/2024,Capital,Azzal,Nuqum,US,Pro-Houthi Command and Control Facility,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,23,Night,,
303,Airstrike,22/12/2024,Hudaydah,Alluheyah,Jabal Juda,US,Unknown,Unknown,Unknown - NON-frontline area,1,1,0,0,0,0,0,0,0,1,Early-Morning,,
304,Airstrike,26/12/2024,Hudaydah,Al-Mina,Al-Katib,Israel,Power Station,Economic_infrastructure,Water & Electricity,1,2,0,0,0,0,0,0,0,17,Afternoon,,
305,Airstrike,26/12/2024,Capital,Bani Al-Harith,Ar Rahabah,Israel,Sana'a Airport,Infrastructure,Transport,1,3,33,3,0,0,30,0,0,17,Afternoon,,
